mxene_type,terminations,electrolyte,electrolyte_concentration,thickness_um,deposition_method,annealing_temp_c,annealing_time_min,interlayer_spacing_nm,specific_surface_area_m2g,pore_volume_cm3g,optical_transmittance,sheet_resistance_ohm_sq,areal_capacitance_mf_cm2,esr_ohm,rate_capability_percent,cycle_life_cycles
MXene,mixed,1 M H2SO4,1.0,5.0,3D printing,180.0,60.0,1.2,20.5,0.1,80.0,50.0,2337.0,2.0,80.0,31210
MXene/CNT,mixed,1 M H2SO4,1.0,5.0,directional freeze drying,180.0,60.0,1.2,20.5,0.1,80.0,50.0,631.5,2.0,80.0,22202
MXene/graphene,mixed,1 M H2SO4,1.0,5.0,self-assembly with Zn template,180.0,60.0,1.2,20.5,0.1,80.0,50.0,589.5,2.0,80.0,22202
Ni-MOF/MXene,mixed,1 M H2SO4,1.0,5.0,folic acid-assisted solvothermal,180.0,60.0,1.2,20.5,0.1,80.0,50.0,114.285,2.0,80.0,22202
MXene/ZIF-67/CoV2O6,mixed,1 M H2SO4,1.0,5.0,in-situ growth/ion-exchange,180.0,60.0,1.2,20.5,0.1,80.0,50.0,428.25,2.0,80.0,22202
MXene/NiCo ZIF-67,mixed,1 M H2SO4,1.0,5.0,alkali treatment,180.0,60.0,1.2,20.5,0.1,80.0,50.0,1315.5,2.0,80.0,96529
MXene/FeNi LDH,mixed,1 M H2SO4,1.0,5.0,hydrothermal,180.0,60.0,1.2,20.5,0.1,80.0,50.0,381.0,2.0,80.0,17455
MXene/trimetallic LDH,mixed,1 M H2SO4,1.0,5.0,electrostatic self-assembly,180.0,60.0,1.2,20.5,0.1,80.0,50.0,1359.0,2.0,80.0,22202
ternary LDH-MXene,mixed,1 M H2SO4,1.0,5.0,vacuum_filtration,180.0,60.0,1.2,20.5,0.1,80.0,50.0,1654.3500000000001,2.0,80.0,22202
MXene-COF,mixed,1 M H2SO4,1.0,5.0,microfluid-assisted,180.0,60.0,1.2,20.5,0.1,80.0,50.0,1180.5,2.0,80.0,22202
COF/MXene,mixed,1 M H2SO4,1.0,5.0,cation-driven self-assembly,180.0,60.0,1.2,20.5,0.1,80.0,50.0,585.0,2.0,80.0,22202
COF-MXene heterostructure,mixed,1 M H2SO4,1.0,5.0,vacuum_filtration,180.0,60.0,1.2,20.5,0.1,80.0,50.0,435.0,2.0,80.0,22202
MXene/PEDOT:PSS,mixed,PVA-H3PO4 gel,1.0,5.0,spin coating,180.0,60.0,1.2,20.5,0.1,80.0,50.0,3.1,2.0,80.0,22202
MXene/PEDOT:PSS (tartaric acid),mixed,1 M H2SO4,1.0,5.0,spray coating,180.0,60.0,1.2,20.5,0.1,80.0,50.0,4.272,2.0,80.0,22202
PANI-MXene,mixed,1 M H2SO4,1.0,5.0,self-assembly,180.0,60.0,1.2,20.5,0.1,80.0,50.0,968.5500000000001,2.0,80.0,100000
PVA/BC/MXene composite,mixed,1 M H2SO4,1.0,5.0,direction freeze drying,180.0,60.0,1.2,20.5,0.1,80.0,50.0,3948.0,2.0,80.0,100000
MXene-NiCo LDH,mixed,1 M H2SO4,1.0,5.0,electrostatic layer-by-layer assembly,180.0,60.0,1.2,20.5,0.1,80.0,50.0,136900.0,2.0,80.0,22202
MXene/bentonite,mixed,1 M H2SO4,1.0,5.0,vacuum_filtration,180.0,60.0,1.2,20.5,0.1,80.0,50.0,22.8,2.0,80.0,22202
MXene,mixed,PU-encapsulated,1.0,5.0,spray coating and laser engraving,180.0,60.0,1.2,20.5,0.1,80.0,50.0,73.6,2.0,80.0,8355
MXene/SA/PVA,mixed,NaCl,1.0,5.0,vacuum_filtration,180.0,60.0,1.2,20.5,0.1,80.0,50.0,130.8,2.0,80.0,22202
Ti3C2Tx,mixed,PVA-H2SO4 gel,1.0,5.0,thermal inkjet printing,180.0,60.0,1.2,20.5,0.1,80.0,50.0,294.0,2.0,80.0,100000
Ti3C2Tx,mixed,1 M H2SO4,1.0,5.0,stamping,180.0,60.0,1.2,20.5,0.1,80.0,50.0,57.0,2.0,80.0,34291
Ti3C2Tx (HF-etched),mixed,1M H2SO4,1.0,5.0,Meyer rod coating and laser scribing,180.0,60.0,1.2,20.5,0.1,80.0,50.0,6.2,2.0,80.0,22202
Ti3C2Tx (clay-type),mixed,1M H2SO4,1.0,5.0,Meyer rod coating and laser scribing,180.0,60.0,1.2,20.5,0.1,80.0,50.0,25.0,2.0,80.0,22202
MXene/BP composite,mixed,PVA-H2SO4 gel,1.0,5.0,self-assembly and laser engraving,180.0,60.0,1.2,20.5,0.1,80.0,50.0,672.645,2.0,80.0,25883
N-doped MXene,mixed,PVA-H2SO4 gel,1.0,5.0,extrusion printing,180.0,60.0,1.2,20.5,0.1,80.0,50.0,70.1,2.0,80.0,18733
s-DWCNT/MXene,mixed,PVA-H2SO4 gel,1.0,5.0,FIB technique,180.0,60.0,1.2,20.5,0.1,80.0,50.0,317.0,2.0,80.0,22202
EG:MXene composite,mixed,PVA/H3PO4 gel,1.0,5.0,spray coating,180.0,60.0,1.2,20.5,0.1,80.0,50.0,3.26,2.0,80.0,2811
MXene,mixed,Water in LiBr,1.0,5.0,3D printing,180.0,60.0,1.2,20.5,0.1,80.0,50.0,4000.0,2.0,80.0,54662
Ti2VC2,mixed,1M H2SO4,1.0,5.0,ultrasound-assisted,180.0,60.0,1.2,20.5,0.1,80.0,50.0,777.0,2.0,80.0,61496
Surface functionalized MXene (MXene-C),mixed,1 M H2SO4,1.0,5.0,3D printing,180.0,60.0,1.2,20.5,0.1,80.0,50.0,68.0,2.0,80.0,73259
V2NTx,mixed,3.5 M KOH,1.0,5.0,Selective etching of Al from V2AlN using LiF-HCl followed by DMSO delamination,180.0,60.0,1.2,20.5,0.1,80.0,50.0,169.2,2.0,80.0,54662
V2NTx,mixed,3.5 M KOH,1.0,5.0,Selective etching of Al from V2AlN using LiF-HCl followed by DMSO delamination,180.0,60.0,1.2,20.5,0.1,80.0,50.0,37.95,2.0,80.0,22202
